"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"13654","RBM42",4945.74409174911,0.134359749737365,0.228711426548833,0.587464088545125,0.556892062167836,0.783050439545942
"13655","ITPRIPL2",5347.91675097271,0.181054268140022,0.308297118683906,0.587272008615999,0.557021037300668,0.783174433916918
"13656","RHOC",15233.5574904679,-0.126172859830305,0.214882201229861,-0.587172223237496,0.557088045527806,0.783211290721174
"13657","CXorf31",4.4471645065356,0.254642287479096,0.433853395131609,0.586931646349917,0.557249614705536,0.783220405897012
"13658","FLJ46361",3.6705610583373,0.342870348117466,0.584170684658047,0.586935217946053,0.557247215888263,0.783220405897012
"13659","RNF113A",742.669633891553,0.115105436601847,0.196117896654806,0.586919595637149,0.557257708451127,0.783220405897012
"13660","TGS1",1156.90638236895,-0.114108583309156,0.194413061559803,-0.586938873312558,0.55724476081289,0.783220405897012
"13661","HOXA11",1045.15474715706,0.20311481330417,0.346251362962931,0.586610870109168,0.557465080506462,0.783285080387185
"13662","HRSP12",1045.42078765683,0.169049025787197,0.288180499569038,0.586608136358995,0.557466916944137,0.783285080387185
"13663","SURF4",21267.7956851964,0.0890894005528447,0.151848083498707,0.586700855882739,0.557404632857578,0.783285080387185
"13664","WFDC3",38.5257838637062,-0.31568028191628,0.538077313887538,-0.586682013474107,0.557417289919768,0.783285080387185
"13665","ASH1L",5737.92829659802,-0.164060101438999,0.27988413319385,-0.586171497350905,0.557760273539712,0.783303218258121
"13666","ATF4",16999.4785131492,0.152069779126713,0.25968674090277,0.585589308865211,0.558151534583578,0.783303218258121
"13667","ATG3",1847.19401450623,-0.0753146716093394,0.128614783497188,-0.585583317573957,0.558155561737644,0.783303218258121
"13668","C4orf3",7852.7454179796,-0.0858935844855382,0.146702240045225,-0.58549606644765,0.558214210750957,0.783303218258121
"13669","CCDC107",299.750531141477,0.170190824835393,0.290361825062882,0.586133610361954,0.557785731513169,0.783303218258121
"13670","CCDC151",30.0350991573268,0.209064612163275,0.357028260509524,0.585568805855632,0.558165316108415,0.783303218258121
"13671","CLEC4A",65.0704136822898,0.17959803286665,0.306290491000175,0.586365029747355,0.557630239230861,0.783303218258121
"13672","DCTN4",5304.24576193239,0.076993029663531,0.13129676897228,0.586404602841264,0.557603651908172,0.783303218258121
"13673","FOXK1",2527.87704925028,0.159002144861576,0.271283650798645,0.586110310715304,0.557801387875393,0.783303218258121
"13674","GFI1B",6.78564117644209,-0.431514908860148,0.736533536167606,-0.585872723603928,0.557961048418791,0.783303218258121
"13675","GZMB",56.5228798806341,0.295553363189956,0.504115774249454,0.586280728132315,0.55768687962517,0.783303218258121
"13676","KIAA0748",50.686982267454,0.240803566766527,0.411208096665709,0.585600256218418,0.558144176159915,0.783303218258121
"13677","MAGEF1",3386.34959384618,0.0978648356886807,0.167137337021487,0.585535449066653,0.558187737922309,0.783303218258121
"13678","MESDC2",4592.63768762922,-0.0997325123059173,0.170165045384859,-0.586092825823037,0.557813137112744,0.783303218258121
"13679","NLGN2",1661.05149316032,-0.143505000697661,0.244893289762662,-0.585989925802945,0.557882284774129,0.783303218258121
"13680","PKDREJ",31.6265020590303,-0.157115087137402,0.268266493071604,-0.585667950322317,0.55809867562509,0.783303218258121
"13681","SYS1-DBNDD2",9.76582158915139,-0.254427202534427,0.434207100772428,-0.585958180052368,0.557903618404714,0.783303218258121
"13682","TMEM134",4310.90784851463,0.174705929409214,0.29834016126191,0.585593064876845,0.558149009920076,0.783303218258121
"13683","CCR5",172.10011587712,0.225548669473021,0.385412135945213,0.585214238051608,0.558403672410375,0.783511810758372
"13684","LRRC27",642.652802745657,-0.134713269962578,0.230247824815466,-0.585079446768043,0.558494298104067,0.783524444961635
"13685","XCL1",18.2251430220962,-0.312707707189797,0.534421421771469,-0.585133182261392,0.558458168677017,0.783524444961635
"13686","C17orf97",357.426420731429,-0.231344637599145,0.395540625613058,-0.584882114803197,0.558626985346809,0.783623250544973
"13687","CRISPLD1",2150.23521552293,0.287235470432362,0.491123958282126,0.584853305542385,0.558646358154542,0.783623250544973
"13688","TCF7L2",1698.75360299565,0.123718821783788,0.211576951682621,0.584746215501648,0.558718373789663,0.783667011863511
"13689","ZNF493",716.874934872435,0.132678018400621,0.227197577385205,0.583976378302972,0.559236204632468,0.784336028397893
"13690","KCNA4",3.03203746450257,0.50479395681389,0.864841958185816,0.583683471917574,0.559433289218731,0.7845551292703
"13691","COMMD9",1463.2383749218,0.117767032836907,0.201804860681277,0.583568861717874,0.559510414852424,0.784605978727025
"13692","RPS27L",2843.56743783409,0.153182908887224,0.262652874346163,0.583214287178662,0.559749054429734,0.78488329652326
"13693","TMEM42",1113.17281908279,0.182415261723128,0.312948217851491,0.582892796052583,0.559965470513834,0.785129414182071
"13694","FAM182A",11.7701697481726,0.267078119284796,0.458327443136602,0.582723385396748,0.560079527898373,0.785231988909074
"13695","FLJ33630",917.166848703511,-0.0959724521495332,0.164734611323121,-0.582588269573092,0.56017050402286,0.785293544502784
"13696","GRIK1-AS2",8.83105145036967,0.34738550728614,0.596394601626162,0.582475941832706,0.560246141937322,0.785293544502784
"13697","RRP36",1788.482082453,0.114712190581386,0.196936077335445,0.582484388505385,0.560240454045498,0.785293544502784
"13698","PCBP4",2553.71626836112,0.153786238255726,0.264076387521732,0.582355127237834,0.560327500152665,0.785343640435564
"13699","TSSK4",49.6355318956163,0.171724291157894,0.294906203941556,0.582301385534519,0.560363692396833,0.785343640435564
"13700","ACOT7",870.762477531889,0.115104746598091,0.197756114108058,0.582054047316054,0.560530276433102,0.785510520798488
"13701","SLC30A10",7.10060067103169,0.407072752263057,0.699433995805896,0.582003097796273,0.560564594273665,0.785510520798488
"13702","PDXK",6406.86304926295,0.178386007496077,0.30659105329733,0.581836963530305,0.560676503658305,0.785609998083184
"13703","GOT2",9998.67473153711,0.175251301324915,0.301279618304769,0.581689867741514,0.560775597600361,0.785651528785089
"13704","INTU",310.656469654449,0.172851244736707,0.2971630053842,0.581671478632507,0.560787986377981,0.785651528785089
"13705","ARF4",12083.1876494917,0.113509635971046,0.195262941947144,0.581316837896315,0.561026934432251,0.785711041759526
"13706","FAM98B",1032.31345749432,0.129499854732078,0.222691903422336,0.581520265182165,0.560889864191107,0.785711041759526
"13707","GEN1",376.578075551662,0.120409441271123,0.207168820954116,0.581214107009813,0.561096161136585,0.785711041759526
"13708","GIMAP7",303.010662459865,0.215269869348791,0.370399284247703,0.581183275734491,0.561116938047027,0.785711041759526
"13709","LOC100130357",82.423363423134,0.254650453426663,0.438107648004228,0.581250874269617,0.561071384507997,0.785711041759526
"13710","PIGV",1829.49053305781,0.109858911097223,0.189025447696178,0.581185826755981,0.561115218923181,0.785711041759526
"13711","SLC35E4",157.783060687267,-0.132612889550213,0.228159095092197,-0.581229906686934,0.561085514025016,0.785711041759526
"13712","IGSF21",419.63252279214,0.446657229195969,0.768687409828728,0.581064843114172,0.561196752152943,0.785765493333164
"13713","ARL9",36.2199528224085,-0.230353980928305,0.396644204326791,-0.580757208640615,0.561404098825436,0.785909873956297
"13714","GPCPD1",1808.45702952113,-0.125542980071683,0.216169079690092,-0.580762892878416,0.561400267294002,0.785909873956297
"13715","STXBP5",2625.4806512243,-0.154064645898122,0.265294953462909,-0.580729651608928,0.561422674165874,0.785909873956297
"13716","CD180",98.0616127777016,0.258582982596088,0.445324073993921,0.580662483114753,0.561467951610023,0.785915952388512
"13717","CASP7",2487.47615701133,-0.124462205298396,0.214521640102621,-0.580184848665415,0.561789969954604,0.78595968934869
"13718","GALM",1449.1129275075,0.236182489883016,0.407110695788418,0.580143170705994,0.561818073224788,0.78595968934869
"13719","IGF1R",11429.1724401233,0.20072292291376,0.345908904119094,0.580276831626897,0.561727948641122,0.78595968934869
"13720","KLF13",2842.77787555979,0.19836305572225,0.34188151575426,0.580209945789614,0.561773047398659,0.78595968934869
"13721","MAGOH",1028.00653981514,0.0932944110611268,0.160716286573334,0.580491330718725,0.561583331288084,0.78595968934869
"13722","NEK4",1370.72633033721,0.151790524693991,0.261648984316046,0.58013037998513,0.561826698089558,0.78595968934869
"13723","SORT1",5085.42868219991,-0.130327120645082,0.224642502741189,-0.580153439597457,0.561811148892007,0.78595968934869
"13724","TMEM41A",1870.91028185313,-0.0767251834468876,0.132171563154832,-0.580496905805738,0.5615795727508,0.78595968934869
"13725","FAT1",13981.563587035,0.232392202862801,0.400838623829767,0.579764995305183,0.562073106336227,0.785975853456814
"13726","FLJ43681",20.8372644277809,-0.118801988733057,0.204962606342502,-0.579627625024117,0.562165759657741,0.785975853456814
"13727","GGCX",2645.28213248432,-0.0820934433993419,0.141545135659342,-0.579980675541667,0.561927649509709,0.785975853456814
"13728","LOC100630923",16.3276126596583,0.190987087164102,0.329400116612724,0.579802730879558,0.562047655788861,0.785975853456814
"13729","MAPK1IP1L",4890.4170852816,0.107941811471851,0.186145640976337,0.579878265779927,0.561996713370077,0.785975853456814
"13730","RNF10",12690.4695274352,0.0702842200460363,0.121187153754609,0.579964277305781,0.561938707998747,0.785975853456814
"13731","RPL13AP17",6.00096919072874,0.337057811864106,0.581487638897424,0.579647423809751,0.562152405344502,0.785975853456814
"13732","ZZEF1",3184.64680346179,-0.128423847961335,0.221534191201474,-0.579702154619285,0.562115490121513,0.785975853456814
"13733","TMEM121",138.086889961658,0.175100505966182,0.302232834542267,0.579356330464136,0.562348763717482,0.786138538198212
"13734","UGT1A6",14.3634594570536,-0.46530242728777,0.803168202063097,-0.579333726226397,0.562364012897247,0.786138538198212
"13735","MSH6",2756.40050924928,0.0771288491055968,0.133242158047929,0.578862202741061,0.562682155693124,0.786416481228187
"13736","SNX11",1286.93966315097,0.104603890040422,0.18070767954135,0.578856915798565,0.562685723351821,0.786416481228187
"13737","ZNF480",1028.63499330014,0.101251838793045,0.174894398884262,0.578931283328574,0.562635540725382,0.786416481228187
"13738","ZNF718",168.366768951969,0.239179679319921,0.413265886092897,0.57875495502708,0.562754529192687,0.786455394232814
"13739","NOX1",89.0461043637762,0.218245505211331,0.377135633053291,0.578692348544248,0.562796779724755,0.786457192949674
"13740","TSPAN32",24.9106727414246,0.243528085110857,0.420884952826009,0.578609625922003,0.562852608156838,0.786477963901247
"13741","BBC3",323.278902428085,0.221396619507006,0.382880031541577,0.578240183003549,0.563101973036439,0.786769142007611
"13742","BRD8",2834.00094775751,0.0813362627538306,0.140710819864215,0.578038439633281,0.563238167338815,0.78689697741749
"13743","FLOT2",12275.2235594772,-0.0934978958702489,0.161812033414391,-0.577817940343202,0.563387041683354,0.78689697741749
"13744","LDB3",2060.43455605395,-0.424641546471599,0.734777902268286,-0.577918232381125,0.563319325229324,0.78689697741749
"13745","SPATA9",17.4595091597254,0.244659654268472,0.42343229429769,0.577801120895297,0.563398398436419,0.78689697741749
"13746","TMEM104",1256.04426721271,0.0995516049185287,0.172289895348269,0.577814530081953,0.563389344335918,0.78689697741749
"13747","CCDC164",7.19567107437525,0.45985570472468,0.795965230831958,0.577733407078636,0.563444120976158,0.786903591956155
"13748","PRX",693.730403656337,-0.146185786759935,0.253076451398926,-0.577634884446446,0.563510649810391,0.786939261398726
"13749","C22orf42",52.2469220101442,-0.546623702809691,0.947062757850735,-0.577177909571905,0.563819278214696,0.787312991668045
"13750","C5orf44",1665.14331313877,-0.113477010893081,0.196781735346117,-0.576664346889146,0.564166221643572,0.787677928966793
"13751","HCCS",953.334239908999,0.0810752471408544,0.140581810747707,0.57671221269411,0.564133880981477,0.787677928966793
"13752","SLC22A5",2238.55472688436,-0.150394677923533,0.260826158498479,-0.57660887538782,0.564203702231957,0.787677928966793
"13753","C16orf73",7.56453219701398,0.250864969588529,0.435422924616942,0.576140931966834,0.564519926610327,0.78789023487872
"13754","MGEA5",9251.21376776606,0.0844556474702929,0.146576992433158,0.576186249071842,0.564489298722494,0.78789023487872
"13755","NDP",213.254127059865,-0.361404420201247,0.627284454025661,-0.576141203375754,0.564519743174297,0.78789023487872
"13756","SLC7A9",19.4322020796833,0.224292190211606,0.389213575201127,0.576270213842625,0.564432552648388,0.78789023487872
"13757","CPNE4",5566.50447847626,-0.184146236985705,0.319721855374043,-0.575957614065114,0.564643831478316,0.788005882136526
"13758","AQP6",9.70754120071078,0.378292334096189,0.657528876943556,0.575324289717336,0.5650719970935,0.788201291384572
"13759","C1orf226",873.380374809185,-0.12249412820373,0.21294862096607,-0.575228558175297,0.56513673099228,0.788201291384572
"13760","C5orf46",17.1884435959512,-0.522578525067234,0.908739710161862,-0.575058533509176,0.565251710867935,0.788201291384572
"13761","CCR7",152.965467560727,-0.383399662072101,0.666741437597251,-0.575034999255132,0.565267626889291,0.788201291384572
"13762","GABRR2",6.54217713559577,0.434669151632242,0.755302263747152,0.575490333467018,0.564959726365884,0.788201291384572
"13763","LOC100652770",12.5747495006042,-0.281802919845657,0.490090174665985,-0.575002182073364,0.565289821237474,0.788201291384572
"13764","MIR193A",3.37419079489978,0.413736094102807,0.718881531581587,0.575527504778931,0.564934594397716,0.788201291384572
"13765","PAPL",16.2830968705627,-0.473517773480226,0.82324142678448,-0.575187008420788,0.565164828145528,0.788201291384572
"13766","RDH11",112438.311092633,-0.263770012234041,0.458375521433033,-0.575445240638961,0.564990214887462,0.788201291384572
"13767","RYBP",5206.41273436877,-0.100278055720924,0.174388763550679,-0.575025900059106,0.565273780658041,0.788201291384572
"13768","TLR4",553.122771241935,-0.211766305562395,0.368306015012282,-0.574973790627159,0.565309022786706,0.788201291384572
"13769","TSPAN5",900.787017143298,0.165339436579222,0.287426000342253,0.575241753990048,0.5651278077388,0.788201291384572
"13770","UGGT1",6263.88276160398,0.176878881994255,0.30763622087307,0.574961171647063,0.565317557287648,0.788201291384572
"13771","MMP28",483.41797007231,-0.311710057994546,0.542234133899273,-0.574862478230576,0.565384308007786,0.78823711636348
"13772","FLJ31485",398.096611834927,-0.247767946109908,0.431187018355352,-0.574618287570328,0.565549481222011,0.788352899875219
"13773","PAN3-AS1",56.5815893905126,0.156717330954028,0.272727339496378,0.574630072817138,0.565541509020718,0.788352899875219
"13774","TGFB3",5010.51592332155,-0.346433283140887,0.602963331537097,-0.57455116260179,0.565594889341308,0.788358957489747
"13775","CDCA4",495.538458042568,0.117991737911461,0.205428132403645,0.574369909957705,0.565717510313923,0.788409674322521
"13776","FBXL16",310.566415109556,0.256333622796927,0.446257305312445,0.574407678586809,0.565691958041729,0.788409674322521
"13777","TIPARP-AS1",59.4598636631386,0.210388064221502,0.366367233862129,0.57425458604378,0.565795535851643,0.788409674322521
"13778","TOM1L2",8442.56468253591,0.104974870060517,0.182795402853898,0.574275219297611,0.565781575481716,0.788409674322521
"13779","C5orf25",481.001202924349,-0.11480820213257,0.200055029614614,-0.573883107831561,0.566046904690316,0.7886100038154
"13780","HSPG2",14676.3772204906,-0.289923676277901,0.505216716070235,-0.573860022948243,0.566062527349342,0.7886100038154
"13781","PI4K2B",1916.15285946423,-0.117402830761975,0.20455181492531,-0.573951547703665,0.566000589329278,0.7886100038154
"13782","RAP2B",1211.86553890551,-0.170559837343587,0.297411045025829,-0.573481853469075,0.566318482419892,0.788909341458388
"13783","CTGF",14030.5793726884,-0.267760364453122,0.467023811444143,-0.573333431597731,0.566418953425592,0.788966992645892
"13784","SLC44A1",4248.97372385807,0.16054129600013,0.280030508496125,0.573299305358908,0.566442055660762,0.788966992645892
"13785","BBS10",1151.87663190922,-0.149359491297047,0.260626402057049,-0.573078898063266,0.566591274351265,0.789056117671924
"13786","FGFR4",156.092239784116,0.22541683129675,0.393382042877084,0.573022677009136,0.566629339775135,0.789056117671924
"13787","MAP9",2221.6860616889,0.153076058205429,0.267106258075411,0.573090497049349,0.56658342121246,0.789056117671924
"13788","CACNA2D3",146.210375994639,-0.253912148416634,0.443220909373694,-0.572879444644052,0.566726323233329,0.789133933837879
"13789","GAB2",826.231518288505,0.178772863515466,0.312258088092786,0.572516358526939,0.566972206585124,0.789419058251344
"13790","NUDT15",1487.16479442843,-0.0962234947888768,0.168090205753072,-0.572451525999266,0.567016116808111,0.789422946091292
"13791","EDEM1",3803.21212526794,0.135184900452769,0.236219884069841,0.572284170678876,0.567129471910319,0.789471702133442
"13792","LOC645431",13.4176728534012,0.13677913580915,0.239008032939501,0.57227840473367,0.567133377562604,0.789471702133442
"13793","NCOA3",3066.34582816757,-0.142965924967357,0.249928313949898,-0.572027725502187,0.567303191481065,0.789650835441526
"13794","DCP1B",1038.54649736177,-0.0677558243253596,0.11855806760456,-0.57149906112972,0.567661396580022,0.789996531807123
"13795","METTL9",6496.36892871137,0.0935185015593023,0.16363155058089,0.571518764121668,0.567648044556761,0.789996531807123
"13796","USP20",3688.77498227741,0.0964588297479693,0.168788056328279,0.571479000625286,0.567674991031359,0.789996531807123
"13797","MFF",2507.45166197811,0.0834123745816659,0.146044305288162,0.571144314166059,0.567901821814375,0.790196178581586
"13798","RC3H2",966.651613889004,0.221116764047557,0.387120423771445,0.571183410819222,0.567875322166773,0.790196178581586
"13799","USP1",2206.30145865119,-0.0903923385070845,0.158281719069999,-0.57108514513359,0.567941927613277,0.790196178581586
"13800","ATP6V1B2",4081.0713760678,-0.109669659853021,0.192136900733022,-0.570789158327316,0.568142572960759,0.790260180793755
"13801","CBY1",2529.32244005736,0.102852280287209,0.180172008389503,0.570856045878443,0.568097227852983,0.790260180793755
"13802","CCDC15",213.032547565629,-0.14064058582092,0.24650798450428,-0.570531563526202,0.56831722049166,0.790260180793755
"13803","KLF17",4.58107377525708,-0.45044851776106,0.789476257794743,-0.570566262523595,0.568293693310234,0.790260180793755
"13804","LOC100506497",13.0973545513109,-0.287769070271118,0.504286201232478,-0.570646330531768,0.568239406067979,0.790260180793755
"13805","LOC554223",3.35731800484616,-0.428175077425966,0.749999948034006,-0.570900142791146,0.568067334159996,0.790260180793755
"13806","MLL3",5656.14523123303,-0.124480498372172,0.218158805240339,-0.570595801691506,0.56827366504778,0.790260180793755
"13807","RNF125",624.901972540697,0.140941204400585,0.246985905181471,0.570644726860142,0.568240493355687,0.790260180793755
"13808","PGM1",4997.428263463,-0.146369412453178,0.256623795274801,-0.570365707110054,0.568429683603701,0.790359320358304
"13809","TM6SF1",287.550005175638,-0.129392022475145,0.226894193343554,-0.570274719543945,0.568491384529478,0.790387869619918
"13810","UGT1A1",2.09334296443647,0.781579587121857,1.37116117357185,0.570012922030061,0.568668933775786,0.790577469917546
"13811","HIST1H3E",163.757159718091,0.184520989349412,0.323924737259679,0.569641549794598,0.568920841285143,0.790813150292025
"13812","PDPR",1756.57695822064,-0.214150209086604,0.375898658068724,-0.569701978152453,0.568879848167773,0.790813150292025
"13813","MINPP1",1502.85160687988,-0.10623751849888,0.186530958630628,-0.569543625780929,0.568987273532811,0.790848234601929
"13814","CRISP3",1434.37482072478,0.524100106650811,0.920492530639044,0.5693692118142,0.569105606207262,0.790898192802984
"13815","TNFAIP8L2-SCNM1",2.51053787826724,0.413019705968193,0.725377743455312,0.569385688621748,0.569094426871019,0.790898192802984
"13816","CRYGN",11.8802441931194,0.298768269128006,0.524879757807811,0.569212785754642,0.56921174482576,0.790988440135333
"13817","MAGED4B",19.3810923006695,-0.399975233600677,0.702788167988132,-0.569126305506372,0.569270427686608,0.791012733672664
"13818","COL4A2",19010.5412771708,-0.276263213762262,0.485655320034562,-0.568846262700472,0.569460476018672,0.791219545453936
"13819","C14orf28",307.359930293492,-0.101585888304181,0.178851808250074,-0.567989159841993,0.57004232865434,0.791409188457158
"13820","C15orf56",66.7799056959526,0.215933151888021,0.380219851230974,0.567916565084465,0.570091623332595,0.791409188457158
"13821","GTF2F1",6249.05989220536,-0.0870115367888604,0.153081915654554,-0.568398536279173,0.569764384103832,0.791409188457158
"13822","HNRNPA1L2",1193.47926888283,0.097430532994977,0.171556994522527,0.567919327720463,0.570089747357554,0.791409188457158
"13823","KRT8",35756.8644141168,0.176887521164205,0.311443817073282,0.567959649436816,0.57006236712791,0.791409188457158
"13824","LOC283104",220.595787328414,-0.16227321949949,0.285448727494792,-0.568484648446895,0.569705926811183,0.791409188457158
"13825","MOSPD3",1282.74289875659,-0.154023997189891,0.270954316243964,-0.56845005949715,0.569729407194981,0.791409188457158
"13826","PCDH19",61.7113094961949,0.240987036817236,0.424090995327941,0.568243701168157,0.569869501202112,0.791409188457158
"13827","POR",6870.77998724515,0.106626752461267,0.187721423967629,0.56800523993284,0.570031409919011,0.791409188457158
"13828","SCAF8",3235.99134803363,-0.102148075079863,0.179803520036405,-0.568109428887604,0.569960665743881,0.791409188457158
"13829","SCGB2B2",6.37533570674019,-0.186691237162993,0.328383324088374,-0.568516192718578,0.569684513681026,0.791409188457158
"13830","TGFBRAP1",1242.31199875292,0.208611293734568,0.367117062744938,0.568241890406235,0.569870730577736,0.791409188457158
"13831","FBL",7625.14264417432,0.156355101298424,0.275412997464556,0.567711410637203,0.570230942208986,0.791488133275761
"13832","MTA2",6004.60865881462,0.0730352115667625,0.128636225351953,0.567765505921337,0.570194204923913,0.791488133275761
"13833","CASC4",11038.1734349206,-0.115718302104231,0.203874481979632,-0.567595811798516,0.570309451678325,0.791533425969021
"13834","ETF1",5512.83325345138,-0.076454558727848,0.134726138993674,-0.567481257155585,0.570387257059295,0.791533425969021
"13835","HEATR2",1837.06927254286,0.097764218968016,0.172266854504939,0.56751613216002,0.570363569461049,0.791533425969021
"13836","TUBB4B",25260.6678103471,0.119792292429848,0.211123199409836,0.567404684869829,0.570439267687749,0.791548388286866
"13837","BAG5",3050.99626924324,-0.057756772002715,0.101805111818553,-0.567326836256067,0.570492147560314,0.791551780432037
"13838","THAP7",2001.45050683179,0.180871731268537,0.318840481603049,0.567279695348469,0.570524169884813,0.791551780432037
"13839","CYP11A1",51.7737395277354,-0.374673783117121,0.661208342917837,-0.566650114340252,0.570951919736608,0.792047544823734
"13840","KIAA2013",4552.39011848391,0.0934135815558976,0.164875152634088,0.566571615331346,0.57100526422758,0.792047544823734
"13841","VRK3",2413.39735534175,-0.118001238514012,0.20826661839983,-0.566587384097595,0.570994548273714,0.792047544823734
"13842","GSDMC",15.1712021827677,0.334336408727407,0.590273882417994,0.566408947924027,0.571115813430525,0.792143657134276
"13843","SNAP29",2378.57948746155,0.078754972827478,0.139103043729844,0.566162829480785,0.571283095543838,0.792318439019443
"13844","FGR",232.879174346732,0.168290359244228,0.297300315124309,0.566061825981789,0.571351752484073,0.79235642126132
"13845","LZTS1",362.185698781376,0.266118728537435,0.470361065402673,0.565775418315315,0.571546458907789,0.792455627311448
"13846","MIXL1",1.8554243214655,-0.468238682666323,0.827533104195931,-0.565824714796498,0.571512943794082,0.792455627311448
"13847","NAA20",2708.37469620834,-0.120083381468532,0.212246030089674,-0.565774452496459,0.571547115546727,0.792455627311448
"13848","GPR89B",115.32851075873,0.133963510546021,0.236829733419067,0.565653259039793,0.571629515152114,0.792512641638174
"13849","SHANK3",961.003003912718,0.184052547111553,0.32545900073971,0.565516844497263,0.571722270353352,0.792584003791899
"13850","CIAO1",4350.848832565,0.0547208365334917,0.0968851563634345,0.564801034414637,0.572209103380121,0.792858153564877
"13851","HS6ST1",3385.66965308257,-0.124063240910016,0.219525925725982,-0.565141636459262,0.571977430330149,0.792858153564877
"13852","IL17B",33.6606764275608,-0.297124098991346,0.526055441713812,-0.564815179980572,0.572199480864189,0.792858153564877
"13853","RFWD2",1451.64357774074,0.0675059092294336,0.119466932053259,0.565059368891627,0.572033383568542,0.792858153564877
"13854","SCUBE2",9728.63117735455,-0.37246659819317,0.659234693879395,-0.564998477251429,0.572074799917267,0.792858153564877
"13855","THRSP",7.00734590132504,0.402866653859218,0.713228614276442,0.564849258421746,0.572176299333048,0.792858153564877
"13856","TXNDC11",6969.5057415478,0.130886049275974,0.231707806233392,0.56487544120174,0.572158489052441,0.792858153564877
"13857","HERC2P3",120.83397533124,0.239583003443534,0.424333236268711,0.56461050647425,0.572338717430991,0.792923295999249
"13858","OPA3",1652.49502102837,0.0818772064311457,0.145001657214141,0.564663935600599,0.572302368780201,0.792923295999249
"13859","MED30",389.339057085388,0.100016535817031,0.177166407489674,0.564534424071675,0.572390479344079,0.792933831080498
"13860","PHOSPHO1",33.9918986979462,0.323309084430322,0.572757717237602,0.564477919197029,0.572428923317658,0.792933831080498
"13861","LOC283587",158.493285708617,0.347643459778334,0.61599483304052,0.564360999689531,0.572508475223462,0.792986813059321
"13862","IGSF9B",131.927040069794,-0.23314319456942,0.413202593170524,-0.564234587156148,0.572594492079748,0.793048741410986
"13863","GPR18",17.078495631698,0.245035636336492,0.434657848095312,0.563743729488029,0.572928552193908,0.793281134352234
"13864","MEF2C",1247.50680025056,0.269344392530384,0.477828288098006,0.563684485074143,0.572968878069818,0.793281134352234
"13865","NAT16",4.31371730933432,0.427112659272523,0.757498178584975,0.563846450522667,0.572858636292761,0.793281134352234
"13866","OCRL",5160.96415520828,0.125957917183452,0.223434759808247,0.563734654767011,0.572934728993963,0.793281134352234
"13867","PICK1",3728.40025186386,0.17085189859722,0.302982238057199,0.563900708149649,0.572821708091808,0.793281134352234
"13868","TBC1D23",1706.56781326516,-0.106390471405954,0.188790925202498,-0.563535939515307,0.573069994448304,0.793363918619338
"13869","CCDC72",1915.23837466611,0.146806211338324,0.260561095281585,0.5634233736225,0.57314662476282,0.79341279463706
"13870","ENSA",8668.88979766119,0.0690022082465828,0.122484060973394,0.563356633493491,0.57319206104285,0.793418484496155
"13871","OTUD7B",2117.79211104672,0.0723723586263441,0.128502062499998,0.56319997685909,0.573298718652113,0.793508910633834
"13872","CAMK2D",3060.55973739753,-0.117818317245417,0.209320426637644,-0.562861060136158,0.573529497846248,0.793656683663695
"13873","CDC27",2285.32988885085,0.101633878368004,0.180543530820837,0.562932816844378,0.573480632742831,0.793656683663695
"13874","FBXW2",4503.95472827345,0.0787729299225571,0.139938222700741,0.562912179405147,0.573494686287345,0.793656683663695
"13875","DRG2",2867.26625659635,0.124904219183185,0.222029325556631,0.562557305752511,0.573736371297302,0.793777280499481
"13876","SIGLEC15",11.9565493470017,-0.273887274404868,0.48691323015976,-0.562497088680469,0.573777386636532,0.793777280499481
"13877","SLC9A8",1833.42662130306,-0.0827522190165814,0.147116535780124,-0.562494342174153,0.573779257383138,0.793777280499481
"13878","TMEM25",2399.79249806068,-0.159154764962435,0.282946694255312,-0.562490278889156,0.573782025041502,0.793777280499481
"13879","BTC",152.341807554437,-0.119660803164324,0.212923094815652,-0.561990719080641,0.574122342464313,0.794190853301559
"13880","BRPF3",3946.04533047636,0.137199809743413,0.244158321147141,0.561929690124019,0.574163924051839,0.794191151143462
"13881","MIR1247",12.6680410359491,0.377189623244902,0.671324316203695,0.561859021252038,0.574212075499648,0.794200535805616
"13882","C3orf39",1597.40291837137,-0.0836666135062649,0.148930103502676,-0.561784431344074,0.574262900686567,0.794204500237542
"13883","CCDC144B",67.578439041968,0.273398506319302,0.48681030912456,0.561611989711063,0.574380409698332,0.794204500237542
"13884","LOC344595",591.27817073106,-0.268162577762099,0.477474636555101,-0.56162685351592,0.574370280425689,0.794204500237542
"13885","SUMO3",5260.12083095782,-0.0880424946712486,0.156764144550799,-0.561623928249222,0.574372273907498,0.794204500237542
"13886","PCDHA13",12.90066941692,-0.449681155418013,0.800811717508899,-0.561531687893935,0.574435134632039,0.794222969163224
"13887","C10orf125",251.152660322825,0.231654815006255,0.412796193398466,0.56118447483512,0.574671785468286,0.794248819684038
"13888","FAM150A",29.426736504488,-0.389610223616249,0.694167587882902,-0.561262482456861,0.574618613609446,0.794248819684038
"13889","HTR1F",10.3328623656765,0.443184661539505,0.789878702031072,0.561079391557099,0.574743416421186,0.794248819684038
"13890","LOC643401",2.21763910030555,0.414443517921456,0.738569462420708,0.561143587717655,0.574699656034271,0.794248819684038
